id_student,code_module,code_presentation,clicks_week1,clicks_week2,clicks_week3,click_trend,days_since_last_click,assessment_click_ratio,unique_resources,registered_late,unregistered_early,num_of_prev_attempts,imd_band_enc,education_enc,final_result,result_enc,gender,age_band,region,disability,studied_credits
630177,CCC,2014J,2,0,62,60,25,0.63249348392702,73,0,0,0,2,3,Pass,0,M,0-35,Yorkshire Region,N,60
630200,CCC,2014J,1,0,47,46,30,0.6544715447154471,20,0,0,1,6,2,Fail,1,F,0-35,East Midlands Region,N,30
630430,CCC,2014J,139,76,86,-53,0,0.25157232704402516,116,0,0,0,5,2,Pass,0,F,35-55,Ireland,N,120
630431,CCC,2014J,0,0,54,54,126,0.6739659367396593,27,0,0,0,6,2,Fail,1,F,0-35,Ireland,N,120
630452,CCC,2014J,0,0,67,67,23,0.4553314121037464,32,0,0,0,2,2,Pass,0,M,0-35,South Region,N,60
630467,CCC,2014J,3,177,123,120,27,0.2264224473889322,117,0,0,0,6,3,Distinction,0,M,35-55,London Region,N,60
630479,CCC,2014J,45,44,150,105,27,0.3543859649122807,70,0,0,0,1,1,Pass,0,M,0-35,London Region,N,60
630510,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,2,2,Withdrawn,1,M,0-35,South East Region,N,240
630519,CCC,2014J,314,88,156,-158,8,0.3238390092879257,68,0,0,0,5,3,Pass,0,M,0-35,East Midlands Region,N,60
630541,CCC,2014J,0,0,0,0,277,0.0,2,0,1,0,0,1,Withdrawn,1,M,0-35,North Western Region,N,90
630891,CCC,2014J,20,107,343,323,238,0.5456349206349206,23,0,1,0,8,2,Withdrawn,1,M,0-35,Scotland,N,60
630905,CCC,2014J,269,465,516,247,2,0.1838298687613756,128,0,0,0,5,3,Distinction,0,M,0-35,Wales,N,120
630935,CCC,2014J,50,18,90,40,26,0.5569715142428786,88,0,0,0,6,1,Pass,0,M,35-55,London Region,N,60
631016,CCC,2014J,60,9,203,143,164,0.13574007220216608,50,0,1,0,0,1,Withdrawn,1,M,0-35,North Region,N,90
631023,CCC,2014J,0,0,0,0,269,0.0,0,0,1,1,7,2,Withdrawn,1,M,0-35,East Anglian Region,N,60
631073,CCC,2014J,43,44,255,212,8,0.46687054026503566,47,0,0,0,3,3,Fail,1,M,0-35,South West Region,N,30
631117,CCC,2014J,301,79,94,-207,8,0.6866373902132998,109,0,0,0,4,3,Distinction,0,M,35-55,North Region,N,30
631247,CCC,2014J,137,98,39,-98,8,0.5337781484570475,86,0,0,0,9,2,Distinction,0,M,0-35,South Region,N,60
631356,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,7,3,Withdrawn,1,M,0-35,South Region,N,60
631491,CCC,2014J,277,101,480,203,2,0.3773489080751651,124,0,0,0,2,4,Distinction,0,M,35-55,London Region,N,90
631573,CCC,2014J,27,74,65,38,3,0.5912536443148688,80,0,0,0,4,1,Pass,0,F,0-35,North Western Region,N,30
631663,CCC,2014J,25,92,14,-11,2,0.7145631067961165,57,0,0,1,3,2,Pass,0,F,0-35,London Region,N,60
631771,CCC,2014J,12,20,154,142,0,0.5611958891311118,105,0,0,0,7,3,Distinction,0,M,0-35,East Midlands Region,N,60
631851,CCC,2014J,89,171,62,-27,1,0.43130434782608695,115,0,0,0,4,3,Distinction,0,M,0-35,North Region,N,60
631860,CCC,2014J,1,170,272,271,208,0.5813953488372093,56,0,1,0,7,2,Withdrawn,1,M,0-35,Wales,N,60
631870,CCC,2014J,68,34,112,44,80,0.3265993265993266,37,0,1,0,0,2,Withdrawn,1,M,0-35,East Midlands Region,N,90
631880,CCC,2014J,4,10,129,125,175,0.7434944237918215,14,0,1,0,0,1,Withdrawn,1,M,0-35,East Midlands Region,N,90
631924,CCC,2014J,58,272,51,-7,25,0.5652626105044202,83,0,0,0,9,2,Pass,0,F,0-35,North Western Region,N,120
632004,CCC,2014J,14,3,160,146,0,0.4208027621924903,108,0,0,0,6,3,Pass,0,M,35-55,West Midlands Region,N,30
632083,CCC,2014J,115,140,283,168,2,0.22076923076923077,95,0,0,0,8,2,Pass,0,M,35-55,West Midlands Region,N,30
632134,CCC,2014J,0,1,0,0,255,0.0,1,0,0,1,3,2,Fail,1,M,35-55,Yorkshire Region,N,30
632260,CCC,2014J,20,39,53,33,224,0.4503311258278146,7,0,1,1,4,1,Withdrawn,1,F,0-35,South West Region,N,60
632378,CCC,2014J,27,47,82,55,8,0.3815540113708149,73,0,0,0,2,2,Distinction,0,M,35-55,Yorkshire Region,N,30
632389,CCC,2014J,59,129,76,17,250,0.43769968051118213,21,0,1,0,6,2,Withdrawn,1,M,0-35,North Region,N,60
632451,CCC,2014J,0,9,103,103,1,0.7107162687395892,65,0,0,0,6,2,Pass,0,F,35-55,South East Region,N,60
632575,CCC,2014J,0,70,240,240,11,0.4737593716529811,75,0,0,0,3,1,Pass,0,M,0-35,East Midlands Region,Y,60
632626,CCC,2014J,7,70,97,90,250,0.4514285714285714,16,0,1,0,3,2,Withdrawn,1,M,35-55,South East Region,N,90
632637,CCC,2014J,0,0,178,178,27,0.668488160291439,24,0,0,1,2,1,Fail,1,M,0-35,Yorkshire Region,N,60
632700,CCC,2014J,21,0,136,115,219,0.5808080808080808,23,0,1,0,0,2,Withdrawn,1,M,0-35,London Region,N,60
632709,CCC,2014J,14,210,215,201,28,0.609366391184573,86,0,0,0,7,2,Pass,0,F,0-35,East Midlands Region,N,30
632756,CCC,2014J,38,118,20,-18,8,0.7224855186940495,96,0,0,0,4,3,Distinction,0,M,35-55,North Region,N,60
632866,CCC,2014J,131,177,46,-85,35,0.6190476190476191,64,0,1,0,6,1,Withdrawn,1,F,0-35,Yorkshire Region,N,60
632904,CCC,2014J,56,67,100,44,243,0.6092233009708737,22,0,0,1,4,3,Withdrawn,1,M,0-35,Scotland,N,60
632929,CCC,2014J,0,34,128,128,239,0.627906976744186,10,0,1,0,3,2,Withdrawn,1,M,0-35,South East Region,Y,60
632942,CCC,2014J,250,279,134,-116,162,0.3348694316436252,59,0,1,0,8,1,Withdrawn,1,F,35-55,London Region,N,120
633008,CCC,2014J,10,72,14,4,2,0.503102086858432,83,0,0,0,8,4,Distinction,0,M,35-55,Wales,N,30
633047,CCC,2014J,2,0,57,55,161,0.5317919075144508,16,0,0,0,3,2,Fail,1,M,0-35,North Western Region,N,30
633069,CCC,2014J,21,248,90,69,4,0.4843630816170862,79,0,0,0,7,2,Distinction,0,M,35-55,Scotland,N,30
633157,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,8,2,Withdrawn,1,M,0-35,West Midlands Region,N,60
633179,CCC,2014J,39,216,5,-34,25,0.5875850340136054,80,0,0,0,4,3,Pass,0,M,35-55,North Western Region,N,60
633198,CCC,2014J,6,96,75,69,52,0.18694362017804153,18,0,0,0,2,1,Fail,1,F,0-35,East Anglian Region,N,60
633205,CCC,2014J,6,0,0,-6,267,0.0,3,0,1,0,9,2,Withdrawn,1,M,0-35,East Midlands Region,N,180
633238,CCC,2014J,0,1,26,26,228,0.1761006289308176,21,0,1,0,7,1,Withdrawn,1,F,0-35,South East Region,N,90
633303,CCC,2014J,134,153,163,29,1,0.5041240514681623,100,0,0,0,6,4,Distinction,0,M,35-55,East Midlands Region,N,60
633328,CCC,2014J,7,75,58,51,104,0.3968531468531469,76,0,1,0,2,4,Withdrawn,1,F,35-55,London Region,N,60
633334,CCC,2014J,5,11,44,39,162,0.46794871794871795,23,0,0,0,2,1,Fail,1,M,35-55,East Anglian Region,N,90
633504,CCC,2014J,326,150,489,163,0,0.4955638006130021,97,0,0,0,5,2,Distinction,0,M,0-35,South West Region,N,120
633511,CCC,2014J,12,106,303,291,1,0.4354312354312354,94,0,0,0,5,2,Pass,0,M,0-35,East Anglian Region,N,30
633544,CCC,2014J,4,89,36,32,8,0.41541353383458646,66,0,0,0,2,1,Pass,0,M,0-35,Scotland,N,60
633618,CCC,2014J,18,6,53,35,68,0.5231259968102073,45,0,1,0,4,2,Withdrawn,1,M,0-35,West Midlands Region,N,90
633634,CCC,2014J,13,0,116,103,56,0.5615615615615616,28,0,0,0,1,2,Fail,1,M,0-35,North Region,N,30
633647,CCC,2014J,100,64,377,277,4,0.7391978728118768,103,0,0,0,5,2,Pass,0,M,35-55,London Region,N,30
633655,CCC,2014J,0,68,96,96,5,0.530188679245283,77,0,0,0,8,2,Distinction,0,M,35-55,South West Region,N,60
633746,CCC,2014J,33,98,194,161,7,0.5505188421627526,102,0,0,0,4,2,Pass,0,M,0-35,Yorkshire Region,N,30
633756,CCC,2014J,1,43,0,-1,255,0.10638297872340426,14,0,1,0,5,1,Withdrawn,1,M,0-35,South West Region,N,60
633914,CCC,2014J,0,211,10,10,25,0.561084142394822,98,0,0,0,5,2,Pass,0,F,0-35,East Midlands Region,N,60
633960,CCC,2014J,220,72,129,-91,14,0.6605001712915382,140,0,0,0,4,4,Distinction,0,M,35-55,North Region,N,60
633990,CCC,2014J,0,49,32,32,251,0.8735632183908046,7,0,1,0,0,2,Withdrawn,1,M,0-35,Yorkshire Region,N,30
634111,CCC,2014J,80,26,55,-25,179,0.5421052631578948,17,0,1,0,6,3,Withdrawn,1,M,0-35,South East Region,N,90
634119,CCC,2014J,7,18,149,142,28,0.584731543624161,47,0,0,0,4,2,Pass,0,F,0-35,South Region,N,60
634193,CCC,2014J,77,0,175,98,184,0.3400576368876081,58,0,1,0,2,1,Withdrawn,1,M,0-35,East Midlands Region,N,30
634200,CCC,2014J,28,0,112,84,12,0.4475025484199796,59,0,0,0,6,3,Pass,0,M,0-35,Scotland,N,60
634309,CCC,2014J,27,0,119,92,167,0.5217391304347826,25,0,0,0,0,2,Fail,1,M,0-35,London Region,N,30
634351,CCC,2014J,38,134,82,44,0,0.5667420814479638,68,0,0,0,9,2,Pass,0,M,0-35,East Anglian Region,N,60
634365,CCC,2014J,220,184,131,-89,0,0.0854423032273044,124,0,0,0,7,3,Distinction,0,F,35-55,East Anglian Region,N,30
634420,CCC,2014J,67,66,48,-19,127,0.24369747899159663,69,0,1,0,4,1,Withdrawn,1,F,0-35,Ireland,N,30
634536,CCC,2014J,33,25,151,118,1,0.25772285966460723,67,0,0,0,9,3,Pass,0,M,0-35,East Midlands Region,N,120
634552,CCC,2014J,2,85,27,25,17,0.5292682926829269,39,0,0,0,8,2,Pass,0,M,0-35,South East Region,N,60
634600,CCC,2014J,16,68,6,-10,10,0.5768976897689769,57,0,0,0,0,1,Fail,1,M,0-35,Scotland,N,60
634648,CCC,2014J,81,57,14,-67,1,0.29411764705882354,49,0,0,0,2,2,Pass,0,M,0-35,Yorkshire Region,N,60
634655,CCC,2014J,0,0,0,0,275,0.029411764705882353,8,0,1,1,4,3,Withdrawn,1,M,35-55,London Region,N,60
634721,CCC,2014J,29,158,34,5,9,0.5176336746302617,81,0,0,0,7,2,Fail,1,M,0-35,Scotland,N,60
634776,CCC,2014J,9,53,214,205,195,0.30662983425414364,44,0,1,0,7,2,Withdrawn,1,M,0-35,East Midlands Region,N,90
634817,CCC,2014J,28,23,47,19,235,0.5075757575757576,20,0,1,1,8,1,Withdrawn,1,M,0-35,North Region,N,60
634824,CCC,2014J,0,1,174,174,14,0.5752212389380531,52,0,0,0,9,2,Pass,0,M,0-35,South Region,N,60
634853,CCC,2014J,0,1,0,0,126,0.25,2,0,0,1,4,4,Pass,0,M,0-35,Ireland,N,30
635410,CCC,2014J,0,0,1,1,168,0.5543478260869565,12,0,1,0,4,2,Withdrawn,1,M,0-35,South Region,Y,150
635573,CCC,2014J,11,27,14,3,1,0.49197200494030463,92,0,0,0,5,2,Distinction,0,M,0-35,Scotland,N,30
635711,CCC,2014J,71,157,3,-68,29,0.46113989637305697,87,0,0,0,9,3,Pass,0,M,35-55,East Midlands Region,N,60
635802,CCC,2014J,6,10,112,106,27,0.8173628173628174,39,0,0,0,9,2,Distinction,0,F,0-35,South East Region,N,90
636000,CCC,2014J,44,240,197,153,5,0.6055404998494429,93,0,0,0,1,2,Pass,0,M,0-35,South East Region,N,30
636124,CCC,2014J,488,46,70,-418,0,0.6275276125743415,94,0,0,0,6,4,Distinction,0,M,35-55,East Midlands Region,N,60
636243,CCC,2014J,6,4,13,7,254,0.0,13,0,1,0,2,2,Withdrawn,1,F,0-35,North Western Region,N,120
636364,CCC,2014J,98,107,177,79,1,0.5848214285714286,119,0,0,0,2,1,Distinction,0,M,0-35,West Midlands Region,N,90
636387,CCC,2014J,115,51,13,-102,26,0.5276752767527675,89,0,0,0,4,2,Distinction,0,F,0-35,North Region,N,120
636420,CCC,2014J,35,150,236,201,233,0.36619718309859156,34,0,1,0,1,1,Withdrawn,1,M,0-35,East Midlands Region,N,120
636422,CCC,2014J,18,53,163,145,2,0.44728915662650603,84,0,0,0,7,3,Pass,0,M,0-35,London Region,N,30
636443,CCC,2014J,0,0,0,0,276,0.927007299270073,3,0,1,0,6,2,Withdrawn,1,M,0-35,North Region,N,90
636628,CCC,2014J,57,0,51,-6,251,0.75,8,0,1,0,3,2,Withdrawn,1,M,0-35,South East Region,Y,120
636716,CCC,2014J,4,2,121,117,28,0.6385542168674698,19,0,0,0,6,2,Distinction,0,M,0-35,East Anglian Region,N,120
636732,CCC,2014J,12,15,230,218,13,0.5517857142857143,35,0,0,0,3,2,Fail,1,F,0-35,London Region,N,90
636743,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,3,2,Withdrawn,1,M,35-55,East Anglian Region,N,60
636783,CCC,2014J,195,210,15,-180,1,0.4521224086870681,76,0,0,0,4,3,Distinction,0,M,0-35,North Region,N,150
636996,CCC,2014J,529,48,258,-271,0,0.24468085106382978,118,0,0,0,6,2,Pass,0,M,0-35,Scotland,Y,90
637070,CCC,2014J,75,226,29,-46,27,0.3850883935434281,100,0,0,0,3,3,Pass,0,M,0-35,Scotland,Y,60
637086,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,3,2,Withdrawn,1,F,0-35,East Midlands Region,N,90
637089,CCC,2014J,6,0,313,307,232,0.47058823529411764,24,0,1,0,7,2,Withdrawn,1,M,0-35,Wales,N,180
637325,CCC,2014J,0,13,0,0,232,0.06802721088435375,20,0,1,0,5,3,Withdrawn,1,M,35-55,Scotland,N,90
637691,CCC,2014J,46,100,83,37,8,0.6799091940976163,57,0,0,0,9,2,Fail,1,M,0-35,East Midlands Region,N,90
637708,CCC,2014J,277,97,24,-253,15,0.7183222958057395,72,0,0,0,8,3,Distinction,0,M,0-35,East Anglian Region,N,120
637754,CCC,2014J,82,69,308,226,0,0.6967109424414927,141,0,0,0,4,2,Distinction,0,M,35-55,North Region,Y,120
637939,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,0,2,Withdrawn,1,M,0-35,South West Region,N,150
638018,CCC,2014J,1,36,158,157,20,0.5129358830146231,55,0,0,0,3,2,Pass,0,M,0-35,South Region,N,60
638040,CCC,2014J,8,0,0,-8,263,0.10344827586206896,11,0,0,0,5,4,Withdrawn,1,M,0-35,Scotland,N,120
638243,CCC,2014J,12,96,51,39,237,0.7595628415300546,14,0,1,0,0,2,Withdrawn,1,M,0-35,West Midlands Region,Y,120
638254,CCC,2014J,49,66,39,-10,14,0.6568296795952783,74,0,0,0,4,2,Pass,0,F,0-35,Scotland,N,120
638426,CCC,2014J,0,0,0,0,272,0.0036363636363636364,62,0,1,0,3,3,Withdrawn,1,M,55<=,Wales,N,280
638504,CCC,2014J,45,57,186,141,247,0.2536873156342183,19,0,1,0,8,2,Withdrawn,1,F,35-55,South West Region,N,60
638771,CCC,2014J,260,141,143,-117,3,0.6521962496789109,94,0,0,0,1,2,Pass,0,M,0-35,South East Region,N,60
639012,CCC,2014J,10,123,74,64,7,0.25252525252525254,80,0,0,0,8,2,Fail,1,F,0-35,North Western Region,N,150
639176,CCC,2014J,0,0,0,0,279,0.7264367816091954,21,0,1,0,2,2,Withdrawn,1,F,0-35,Yorkshire Region,Y,360
639232,CCC,2014J,0,0,0,0,279,0.0,1,0,1,0,1,2,Withdrawn,1,M,35-55,London Region,N,120
640109,CCC,2014J,16,44,213,197,232,0.42073170731707316,30,0,1,0,1,0,Withdrawn,1,M,35-55,London Region,N,90
640443,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,4,2,Withdrawn,1,M,0-35,West Midlands Region,Y,120
640662,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,4,3,Withdrawn,1,F,35-55,South West Region,N,90
640773,CCC,2014J,98,103,30,-68,26,0.4525666016894087,110,0,0,0,1,1,Pass,0,M,0-35,South West Region,Y,150
641347,CCC,2014J,34,138,77,43,125,0.3810264385692068,21,0,1,0,3,2,Withdrawn,1,M,0-35,Scotland,N,60
641363,CCC,2014J,43,0,74,31,29,0.6265306122448979,47,0,0,0,7,2,Pass,0,M,0-35,North Region,N,120
641684,CCC,2014J,1,70,131,130,216,0.6804979253112033,19,0,1,0,3,1,Withdrawn,1,M,0-35,London Region,N,120
641696,CCC,2014J,51,2,177,126,2,0.5663801337153773,65,0,0,0,4,1,Pass,0,M,0-35,North Region,N,30
641804,CCC,2014J,0,58,240,240,92,0.5636487406398911,48,0,0,0,5,2,Fail,1,M,0-35,West Midlands Region,N,120
642066,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,2,2,Withdrawn,1,M,0-35,South West Region,N,90
642261,CCC,2014J,0,0,0,0,237,0.0,2,0,1,0,4,2,Withdrawn,1,M,0-35,North Region,N,30
642291,CCC,2014J,25,100,0,-25,13,0.6967257112184648,61,0,0,0,1,1,Distinction,0,F,0-35,Wales,N,30
642591,CCC,2014J,150,72,135,-15,2,0.5456674473067916,117,0,0,0,7,1,Pass,0,M,35-55,East Anglian Region,N,60
642627,CCC,2014J,0,0,0,0,269,0.0,0,0,0,0,6,2,Withdrawn,1,M,0-35,London Region,N,90
642744,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,5,2,Withdrawn,1,M,0-35,East Midlands Region,N,150
642790,CCC,2014J,13,0,0,-13,265,0.10526315789473684,16,0,1,0,1,1,Withdrawn,1,M,35-55,London Region,N,150
642817,CCC,2014J,6,0,154,148,28,0.5729646697388633,40,0,0,0,9,2,Pass,0,F,0-35,East Anglian Region,N,120
642838,CCC,2014J,655,305,29,-626,28,0.44711538461538464,43,0,0,0,1,2,Pass,0,F,0-35,Yorkshire Region,N,90
642839,CCC,2014J,15,47,152,137,204,0.4090909090909091,29,0,1,0,0,1,Withdrawn,1,F,0-35,West Midlands Region,N,150
642850,CCC,2014J,28,13,131,103,2,0.5208970438328236,72,0,0,0,5,2,Distinction,0,M,0-35,Wales,N,60
642902,CCC,2014J,76,179,49,-27,2,0.46702127659574466,99,0,0,0,1,2,Pass,0,F,0-35,London Region,N,60
643114,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,2,1,Withdrawn,1,M,0-35,Wales,N,150
643199,CCC,2014J,31,111,62,31,110,0.6242544731610338,28,0,1,0,7,3,Withdrawn,1,M,35-55,East Midlands Region,N,120
643200,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,2,1,Withdrawn,1,M,0-35,North Western Region,N,90
643269,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,6,3,Withdrawn,1,F,0-35,West Midlands Region,N,120
643278,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,9,2,Withdrawn,1,F,35-55,East Anglian Region,N,60
643309,CCC,2014J,0,67,0,0,211,0.3116883116883117,19,0,1,0,4,2,Withdrawn,1,M,35-55,East Anglian Region,N,120
643357,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,2,2,Withdrawn,1,F,0-35,East Anglian Region,N,120
643403,CCC,2014J,124,115,110,-14,14,0.33625806451612905,116,0,0,0,6,3,Distinction,0,M,0-35,Yorkshire Region,N,60
643404,CCC,2014J,62,9,35,-27,133,0.40707964601769914,24,0,0,0,4,3,Fail,1,F,0-35,Scotland,N,60
643416,CCC,2014J,0,0,0,0,273,0.0,3,0,1,0,3,2,Withdrawn,1,M,0-35,East Anglian Region,N,90
643434,CCC,2014J,34,14,196,162,107,0.5274725274725275,28,0,1,0,0,3,Withdrawn,1,M,35-55,London Region,Y,60
643457,CCC,2014J,0,0,0,0,276,0.0,21,0,1,0,8,1,Withdrawn,1,M,55<=,East Anglian Region,N,60
643514,CCC,2014J,0,0,0,0,277,0.6510791366906474,5,0,1,0,7,2,Withdrawn,1,M,35-55,East Midlands Region,N,90
643568,CCC,2014J,306,43,41,-265,38,0.7425569176882661,59,0,0,0,0,2,Pass,0,M,0-35,Wales,N,120
643690,CCC,2014J,2,1,191,189,236,0.6651162790697674,11,0,1,0,4,1,Withdrawn,1,M,0-35,South West Region,N,180
643757,CCC,2014J,7,43,9,2,229,0.01652892561983471,27,0,0,0,0,3,Fail,1,M,0-35,West Midlands Region,N,120
643758,CCC,2014J,118,77,143,25,10,0.38846153846153847,65,0,0,0,3,2,Fail,1,M,0-35,South West Region,N,120
643770,CCC,2014J,0,0,0,0,123,0.2727272727272727,30,0,1,0,2,3,Withdrawn,1,M,0-35,Scotland,N,90
644093,CCC,2014J,46,13,61,15,18,0.6747382198952879,81,0,0,0,7,3,Pass,0,M,0-35,South West Region,N,30
644242,CCC,2014J,80,115,93,13,2,0.4752700397953383,117,0,0,0,0,2,Distinction,0,M,0-35,London Region,N,120
644246,CCC,2014J,207,100,77,-130,2,0.5562438057482656,107,0,0,0,3,2,Distinction,0,M,0-35,Yorkshire Region,N,60
644369,CCC,2014J,0,2,12,12,29,0.2921174652241113,78,0,0,0,7,1,Pass,0,M,0-35,Wales,N,150
644416,CCC,2014J,111,58,28,-83,25,0.3753968253968254,59,0,0,0,4,2,Distinction,0,F,0-35,West Midlands Region,N,90
644453,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,2,2,Withdrawn,1,F,35-55,South Region,N,90
644480,CCC,2014J,0,69,148,148,17,0.44407158836689037,62,0,0,0,0,2,Pass,0,F,0-35,London Region,N,120
644516,CCC,2014J,3,17,38,35,195,0.33064516129032256,20,0,1,0,4,1,Withdrawn,1,M,35-55,North Region,N,120
644828,CCC,2014J,167,145,96,-71,6,0.49691629955947136,72,0,0,0,9,3,Pass,0,M,0-35,East Midlands Region,N,180
644848,CCC,2014J,3,5,130,127,119,0.5940803382663847,36,0,0,0,3,1,Fail,1,M,0-35,Scotland,N,120
644905,CCC,2014J,0,8,107,107,197,0.5679442508710801,21,0,1,0,4,3,Withdrawn,1,M,0-35,South East Region,N,120
644951,CCC,2014J,19,11,90,71,22,0.6212121212121212,31,0,0,0,4,2,Distinction,0,M,0-35,East Anglian Region,N,90
644974,CCC,2014J,520,93,375,-145,3,0.7320122670441142,117,0,0,0,8,2,Pass,0,M,35-55,London Region,N,120
645124,CCC,2014J,16,88,22,6,6,0.6529477196885428,64,0,0,0,1,4,Distinction,0,F,35-55,London Region,N,30
645144,CCC,2014J,85,113,0,-85,1,0.42375824939215007,99,0,0,0,8,3,Distinction,0,M,35-55,London Region,N,60
645160,CCC,2014J,0,0,45,45,238,0.5,9,0,1,0,2,2,Withdrawn,1,F,0-35,East Anglian Region,N,150
645174,CCC,2014J,16,18,63,47,25,0.4485981308411215,39,0,0,0,9,2,Pass,0,M,0-35,South Region,N,60
645216,CCC,2014J,8,0,47,39,28,0.4169054441260745,77,0,0,0,0,2,Distinction,0,M,0-35,London Region,N,120
645219,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,9,1,Withdrawn,1,M,0-35,South Region,N,120
645334,CCC,2014J,153,151,58,-95,5,0.6512077294685991,100,0,0,0,6,3,Distinction,0,F,35-55,Scotland,N,60
645353,CCC,2014J,1,46,0,-1,211,0.35353535353535354,39,0,1,0,0,1,Withdrawn,1,M,0-35,North Western Region,N,240
645369,CCC,2014J,0,44,84,84,5,0.5623501199040767,67,0,0,0,0,2,Pass,0,F,0-35,North Western Region,N,120
645481,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,1,1,Withdrawn,1,M,0-35,South Region,Y,60
645586,CCC,2014J,31,8,107,76,0,0.4475806451612903,83,0,0,0,1,3,Pass,0,M,0-35,Scotland,N,90
645590,CCC,2014J,29,2,63,34,237,0.4430379746835443,23,0,0,0,5,3,Fail,1,M,0-35,Scotland,N,60
645698,CCC,2014J,20,25,106,86,34,0.6166484118291348,32,0,0,0,5,1,Pass,0,M,0-35,West Midlands Region,N,30
645710,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,4,3,Withdrawn,1,M,0-35,West Midlands Region,N,120
645770,CCC,2014J,153,107,299,146,6,0.2367706919945726,108,0,0,0,7,2,Fail,1,M,0-35,South West Region,N,90
645792,CCC,2014J,288,208,27,-261,20,0.4991876523151909,123,0,0,0,7,1,Distinction,0,M,0-35,South West Region,N,110
645835,CCC,2014J,272,120,37,-235,78,0.4700574241181296,53,0,1,0,6,2,Withdrawn,1,M,0-35,North Region,N,120
645847,CCC,2014J,0,0,0,0,281,0.0,1,0,1,0,6,3,Withdrawn,1,M,35-55,South West Region,N,90
645867,CCC,2014J,313,2,0,-313,259,0.371900826446281,30,0,0,0,7,3,Withdrawn,1,M,0-35,Scotland,N,120
645939,CCC,2014J,180,103,93,-87,242,0.21962616822429906,26,0,1,0,4,2,Withdrawn,1,M,0-35,South Region,N,120
645948,CCC,2014J,49,275,243,194,161,0.16521155137676294,75,0,1,0,2,1,Withdrawn,1,M,0-35,West Midlands Region,N,90
646071,CCC,2014J,33,29,118,85,28,0.5541353383458647,71,0,0,0,8,4,Pass,0,M,0-35,Scotland,N,60
646077,CCC,2014J,0,0,0,0,273,0.0,1,0,1,0,0,2,Withdrawn,1,M,0-35,South West Region,Y,120
646173,CCC,2014J,29,1,121,92,24,0.5057915057915058,81,0,0,0,3,3,Pass,0,M,35-55,London Region,N,30
646351,CCC,2014J,127,97,195,68,31,0.42805755395683454,91,0,0,0,4,2,Distinction,0,F,35-55,Wales,N,90
646359,CCC,2014J,77,47,99,22,217,0.34718100890207715,41,0,1,0,3,2,Withdrawn,1,M,0-35,South East Region,N,150
646363,CCC,2014J,4,32,81,77,13,0.6134969325153374,19,0,0,0,6,3,Fail,1,M,0-35,East Anglian Region,N,60
646406,CCC,2014J,180,85,30,-150,1,0.4867978876620259,91,0,0,0,6,2,Distinction,0,M,0-35,North Region,N,60
646413,CCC,2014J,183,25,9,-174,28,0.43934426229508194,33,0,0,0,3,1,Pass,0,F,0-35,East Midlands Region,N,120
646459,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,1,3,Withdrawn,1,M,0-35,London Region,N,150
646481,CCC,2014J,21,105,109,88,17,0.6644250168123739,36,0,0,0,8,2,Pass,0,M,0-35,Yorkshire Region,N,60
646502,CCC,2014J,124,4,0,-124,261,0.6113744075829384,17,0,1,0,3,2,Withdrawn,1,M,0-35,London Region,N,60
646547,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,0,1,Withdrawn,1,M,0-35,North Western Region,N,90
646553,CCC,2014J,31,18,21,-10,158,0.35315985130111527,30,0,0,0,6,3,Fail,1,M,0-35,South East Region,N,90
646589,CCC,2014J,156,81,278,122,0,0.7664359861591695,63,0,0,0,1,2,Pass,0,M,0-35,South West Region,Y,120
646628,CCC,2014J,0,0,7,7,253,0.0,3,0,0,0,7,1,Fail,1,F,0-35,East Anglian Region,N,60
646689,CCC,2014J,63,0,0,-63,266,0.025,52,0,1,0,5,2,Withdrawn,1,M,0-35,East Anglian Region,N,120
646739,CCC,2014J,0,0,0,0,269,0.0,0,0,0,0,7,2,Fail,1,M,0-35,Scotland,N,120
646747,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,5,2,Withdrawn,1,F,0-35,East Midlands Region,N,60
646751,CCC,2014J,0,0,0,0,269,0.0,0,0,1,0,3,2,Withdrawn,1,F,0-35,North Western Region,N,30
